"date","city","resp"
"1994-11-20","Dallas/Fort Worth",27
"1994-11-27","Dallas/Fort Worth",25
"1994-12-04","Dallas/Fort Worth",37
"1994-12-11","Dallas/Fort Worth",35
"1994-12-18","Dallas/Fort Worth",39
"1994-12-25","Dallas/Fort Worth",37
"1995-01-01","Dallas/Fort Worth",44
"1995-01-08","Dallas/Fort Worth",45
"1995-01-15","Dallas/Fort Worth",36
"1995-01-22","Dallas/Fort Worth",43
"1995-01-29","Dallas/Fort Worth",52
"1995-02-05","Dallas/Fort Worth",31
"1995-02-12","Dallas/Fort Worth",53
"1995-02-19","Dallas/Fort Worth",33
"1995-02-26","Dallas/Fort Worth",39
"1995-03-05","Dallas/Fort Worth",52
"1995-03-12","Dallas/Fort Worth",49
"1995-03-19","Dallas/Fort Worth",34
"1995-03-26","Dallas/Fort Worth",42
"1995-04-02","Dallas/Fort Worth",34
"1995-04-09","Dallas/Fort Worth",31
"1995-04-16","Dallas/Fort Worth",30
"1995-04-23","Dallas/Fort Worth",41
"1995-04-30","Dallas/Fort Worth",35
"1995-05-07","Dallas/Fort Worth",34
"1995-05-14","Dallas/Fort Worth",29
"1995-05-21","Dallas/Fort Worth",24
"1995-05-28","Dallas/Fort Worth",40
"1995-06-04","Dallas/Fort Worth",26
"1995-06-11","Dallas/Fort Worth",32
"1995-06-18","Dallas/Fort Worth",24
"1995-06-25","Dallas/Fort Worth",24
"1995-07-02","Dallas/Fort Worth",35
"1995-07-09","Dallas/Fort Worth",17
"1995-07-16","Dallas/Fort Worth",28
"1995-07-23","Dallas/Fort Worth",30
"1995-07-30","Dallas/Fort Worth",36
"1995-08-06","Dallas/Fort Worth",23
"1995-08-13","Dallas/Fort Worth",27
"1995-08-20","Dallas/Fort Worth",26
"1995-08-27","Dallas/Fort Worth",28
"1995-09-03","Dallas/Fort Worth",30
"1995-09-10","Dallas/Fort Worth",29
"1995-09-17","Dallas/Fort Worth",26
"1995-09-24","Dallas/Fort Worth",24
"1995-10-01","Dallas/Fort Worth",22
"1995-10-08","Dallas/Fort Worth",34
"1995-10-15","Dallas/Fort Worth",23
"1995-10-22","Dallas/Fort Worth",32
"1995-10-29","Dallas/Fort Worth",32
"1995-11-05","Dallas/Fort Worth",38
"1995-11-12","Dallas/Fort Worth",28
"1995-11-19","Dallas/Fort Worth",36
"1995-11-26","Dallas/Fort Worth",28
"1995-12-03","Dallas/Fort Worth",36
"1995-12-10","Dallas/Fort Worth",40
"1995-12-17","Dallas/Fort Worth",35
"1995-12-24","Dallas/Fort Worth",43
"1995-12-31","Dallas/Fort Worth",55
"1996-01-07","Dallas/Fort Worth",68
"1996-01-14","Dallas/Fort Worth",57
"1996-01-21","Dallas/Fort Worth",51
"1996-01-28","Dallas/Fort Worth",47
"1996-02-04","Dallas/Fort Worth",47
"1996-02-11","Dallas/Fort Worth",39
"1996-02-18","Dallas/Fort Worth",39
"1996-02-25","Dallas/Fort Worth",37
"1996-03-03","Dallas/Fort Worth",40
"1996-03-10","Dallas/Fort Worth",43
"1996-03-17","Dallas/Fort Worth",43
"1996-03-24","Dallas/Fort Worth",29
"1996-03-31","Dallas/Fort Worth",57
"1996-04-07","Dallas/Fort Worth",41
"1996-04-14","Dallas/Fort Worth",42
"1996-04-21","Dallas/Fort Worth",29
"1996-04-28","Dallas/Fort Worth",36
"1996-05-05","Dallas/Fort Worth",40
"1996-05-12","Dallas/Fort Worth",27
"1996-05-19","Dallas/Fort Worth",39
"1996-05-26","Dallas/Fort Worth",28
"1996-06-02","Dallas/Fort Worth",25
"1996-06-09","Dallas/Fort Worth",35
"1996-06-16","Dallas/Fort Worth",32
"1996-06-23","Dallas/Fort Worth",21
"1996-06-30","Dallas/Fort Worth",33
"1996-07-07","Dallas/Fort Worth",33
"1996-07-14","Dallas/Fort Worth",34
"1996-07-21","Dallas/Fort Worth",27
"1996-07-28","Dallas/Fort Worth",25
"1996-08-04","Dallas/Fort Worth",20
"1996-08-11","Dallas/Fort Worth",30
"1996-08-18","Dallas/Fort Worth",29
"1996-08-25","Dallas/Fort Worth",26
"1996-09-01","Dallas/Fort Worth",24
"1996-09-08","Dallas/Fort Worth",20
"1996-09-15","Dallas/Fort Worth",26
"1996-09-22","Dallas/Fort Worth",27
"1996-09-29","Dallas/Fort Worth",25
"1996-10-06","Dallas/Fort Worth",29
"1996-10-13","Dallas/Fort Worth",33
"1996-10-20","Dallas/Fort Worth",20
"1996-10-27","Dallas/Fort Worth",25
"1996-11-03","Dallas/Fort Worth",22
"1996-11-10","Dallas/Fort Worth",31
"1996-11-17","Dallas/Fort Worth",19
"1996-11-24","Dallas/Fort Worth",31
"1996-12-01","Dallas/Fort Worth",34
"1996-12-08","Dallas/Fort Worth",44
"1996-12-15","Dallas/Fort Worth",39
"1996-12-22","Dallas/Fort Worth",31
"1996-12-29","Dallas/Fort Worth",39
"1997-01-05","Dallas/Fort Worth",50
"1997-01-12","Dallas/Fort Worth",56
"1997-01-19","Dallas/Fort Worth",62
"1997-01-26","Dallas/Fort Worth",46
"1997-02-02","Dallas/Fort Worth",57
"1997-02-09","Dallas/Fort Worth",47
"1997-02-16","Dallas/Fort Worth",50
"1997-02-23","Dallas/Fort Worth",62
"1997-03-02","Dallas/Fort Worth",36
"1997-03-09","Dallas/Fort Worth",41
"1997-03-16","Dallas/Fort Worth",50
"1997-03-23","Dallas/Fort Worth",40
"1997-03-30","Dallas/Fort Worth",35
"1997-04-06","Dallas/Fort Worth",44
"1997-04-13","Dallas/Fort Worth",36
"1997-04-20","Dallas/Fort Worth",34
"1997-04-27","Dallas/Fort Worth",36
"1997-05-04","Dallas/Fort Worth",39
"1997-05-11","Dallas/Fort Worth",27
"1997-05-18","Dallas/Fort Worth",30
"1997-05-25","Dallas/Fort Worth",31
"1997-06-01","Dallas/Fort Worth",21
"1997-06-08","Dallas/Fort Worth",37
"1997-06-15","Dallas/Fort Worth",36
"1997-06-22","Dallas/Fort Worth",23
"1997-06-29","Dallas/Fort Worth",29
"1997-07-06","Dallas/Fort Worth",26
"1997-07-13","Dallas/Fort Worth",33
"1997-07-20","Dallas/Fort Worth",37
"1997-07-27","Dallas/Fort Worth",24
"1997-08-03","Dallas/Fort Worth",24
"1997-08-10","Dallas/Fort Worth",26
"1997-08-17","Dallas/Fort Worth",33
"1997-08-24","Dallas/Fort Worth",31
"1997-08-31","Dallas/Fort Worth",24
"1997-09-07","Dallas/Fort Worth",24
"1997-09-14","Dallas/Fort Worth",34
"1997-09-21","Dallas/Fort Worth",29
"1997-09-28","Dallas/Fort Worth",23
"1997-10-05","Dallas/Fort Worth",27
"1997-10-12","Dallas/Fort Worth",24
"1997-10-19","Dallas/Fort Worth",32
"1997-10-26","Dallas/Fort Worth",38
"1997-11-02","Dallas/Fort Worth",34
"1997-11-09","Dallas/Fort Worth",25
"1997-11-16","Dallas/Fort Worth",38
"1997-11-23","Dallas/Fort Worth",44
"1997-11-30","Dallas/Fort Worth",34
"1997-12-07","Dallas/Fort Worth",36
"1997-12-14","Dallas/Fort Worth",38
"1997-12-21","Dallas/Fort Worth",38
"1997-12-28","Dallas/Fort Worth",44
"1998-01-04","Dallas/Fort Worth",53
"1998-01-11","Dallas/Fort Worth",52
"1998-01-18","Dallas/Fort Worth",49
"1998-01-25","Dallas/Fort Worth",54
"1998-02-01","Dallas/Fort Worth",60
"1998-02-08","Dallas/Fort Worth",58
"1998-02-15","Dallas/Fort Worth",60
"1998-02-22","Dallas/Fort Worth",47
"1998-03-01","Dallas/Fort Worth",42
"1998-03-08","Dallas/Fort Worth",41
"1998-03-15","Dallas/Fort Worth",38
"1998-03-22","Dallas/Fort Worth",46
"1998-03-29","Dallas/Fort Worth",41
"1998-04-05","Dallas/Fort Worth",44
"1998-04-12","Dallas/Fort Worth",34
"1998-04-19","Dallas/Fort Worth",39
"1998-04-26","Dallas/Fort Worth",43
"1998-05-03","Dallas/Fort Worth",42
"1998-05-10","Dallas/Fort Worth",42
"1998-05-17","Dallas/Fort Worth",36
"1998-05-24","Dallas/Fort Worth",34
"1998-05-31","Dallas/Fort Worth",39
"1998-06-07","Dallas/Fort Worth",23
"1998-06-14","Dallas/Fort Worth",36
"1998-06-21","Dallas/Fort Worth",30
"1998-06-28","Dallas/Fort Worth",33
"1998-07-05","Dallas/Fort Worth",25
"1998-07-12","Dallas/Fort Worth",26
"1998-07-19","Dallas/Fort Worth",26
"1998-07-26","Dallas/Fort Worth",33
"1998-08-02","Dallas/Fort Worth",31
"1998-08-09","Dallas/Fort Worth",19
"1998-08-16","Dallas/Fort Worth",22
"1998-08-23","Dallas/Fort Worth",24
"1998-08-30","Dallas/Fort Worth",26
"1998-09-06","Dallas/Fort Worth",25
"1998-09-13","Dallas/Fort Worth",32
"1998-09-20","Dallas/Fort Worth",29
"1998-09-27","Dallas/Fort Worth",26
"1998-10-04","Dallas/Fort Worth",29
"1998-10-11","Dallas/Fort Worth",25
"1998-10-18","Dallas/Fort Worth",34
"1998-10-25","Dallas/Fort Worth",28
"1998-11-01","Dallas/Fort Worth",46
"1998-11-08","Dallas/Fort Worth",25
"1998-11-15","Dallas/Fort Worth",33
"1998-11-22","Dallas/Fort Worth",31
"1998-11-29","Dallas/Fort Worth",33
"1998-12-06","Dallas/Fort Worth",33
"1998-12-13","Dallas/Fort Worth",44
"1998-12-20","Dallas/Fort Worth",36
"1998-12-27","Dallas/Fort Worth",39
"1999-01-03","Dallas/Fort Worth",45
"1999-01-10","Dallas/Fort Worth",38
"1999-01-17","Dallas/Fort Worth",42
"1999-01-24","Dallas/Fort Worth",40
"1999-01-31","Dallas/Fort Worth",58
"1999-02-07","Dallas/Fort Worth",60
"1999-02-14","Dallas/Fort Worth",53
"1999-02-21","Dallas/Fort Worth",71
"1999-02-28","Dallas/Fort Worth",70
"1999-03-07","Dallas/Fort Worth",63
"1999-03-14","Dallas/Fort Worth",60
"1999-03-21","Dallas/Fort Worth",53
"1999-03-28","Dallas/Fort Worth",48
"1999-04-04","Dallas/Fort Worth",45
"1999-04-11","Dallas/Fort Worth",44
"1999-04-18","Dallas/Fort Worth",31
"1999-04-25","Dallas/Fort Worth",26
"1999-05-02","Dallas/Fort Worth",34
"1999-05-09","Dallas/Fort Worth",33
"1999-05-16","Dallas/Fort Worth",32
"1999-05-23","Dallas/Fort Worth",31
"1999-05-30","Dallas/Fort Worth",32
"1999-06-06","Dallas/Fort Worth",44
"1999-06-13","Dallas/Fort Worth",32
"1999-06-20","Dallas/Fort Worth",25
"1999-06-27","Dallas/Fort Worth",40
"1999-07-04","Dallas/Fort Worth",26
"1999-07-11","Dallas/Fort Worth",30
"1999-07-18","Dallas/Fort Worth",26
"1999-07-25","Dallas/Fort Worth",25
"1999-08-01","Dallas/Fort Worth",26
"1999-08-08","Dallas/Fort Worth",33
"1999-08-15","Dallas/Fort Worth",38
"1999-08-22","Dallas/Fort Worth",28
"1999-08-29","Dallas/Fort Worth",34
"1999-09-05","Dallas/Fort Worth",27
"1999-09-12","Dallas/Fort Worth",30
"1999-09-19","Dallas/Fort Worth",28
"1999-09-26","Dallas/Fort Worth",24
"1999-10-03","Dallas/Fort Worth",19
"1999-10-10","Dallas/Fort Worth",28
"1999-10-17","Dallas/Fort Worth",24
"1999-10-24","Dallas/Fort Worth",41
"1999-10-31","Dallas/Fort Worth",32
"1999-11-07","Dallas/Fort Worth",27
"1999-11-14","Dallas/Fort Worth",32
"1999-11-21","Dallas/Fort Worth",45
"1999-11-28","Dallas/Fort Worth",32
"1999-12-05","Dallas/Fort Worth",38
"1999-12-12","Dallas/Fort Worth",44
"1999-12-19","Dallas/Fort Worth",37
"1999-12-26","Dallas/Fort Worth",33
"2000-01-02","Dallas/Fort Worth",64
"2000-01-09","Dallas/Fort Worth",72
"2000-01-16","Dallas/Fort Worth",80
"2000-01-23","Dallas/Fort Worth",65
"2000-01-30","Dallas/Fort Worth",64
"2000-02-06","Dallas/Fort Worth",42
"2000-02-13","Dallas/Fort Worth",47
"2000-02-20","Dallas/Fort Worth",52
"2000-02-27","Dallas/Fort Worth",45
"2000-03-05","Dallas/Fort Worth",35
"2000-03-12","Dallas/Fort Worth",32
"2000-03-19","Dallas/Fort Worth",32
"2000-03-26","Dallas/Fort Worth",36
"2000-04-02","Dallas/Fort Worth",42
"2000-04-09","Dallas/Fort Worth",31
"2000-04-16","Dallas/Fort Worth",30
"2000-04-23","Dallas/Fort Worth",28
"2000-04-30","Dallas/Fort Worth",38
"2000-05-07","Dallas/Fort Worth",21
"2000-05-14","Dallas/Fort Worth",36
"2000-05-21","Dallas/Fort Worth",43
"2000-05-28","Dallas/Fort Worth",28
"2000-06-04","Dallas/Fort Worth",30
"2000-06-11","Dallas/Fort Worth",30
"2000-06-18","Dallas/Fort Worth",33
"2000-06-25","Dallas/Fort Worth",38
"2000-07-02","Dallas/Fort Worth",27
"2000-07-09","Dallas/Fort Worth",30
"2000-07-16","Dallas/Fort Worth",36
"2000-07-23","Dallas/Fort Worth",29
"2000-07-30","Dallas/Fort Worth",27
"2000-08-06","Dallas/Fort Worth",25
"2000-08-13","Dallas/Fort Worth",30
"2000-08-20","Dallas/Fort Worth",31
"2000-08-27","Dallas/Fort Worth",21
"2000-09-03","Dallas/Fort Worth",36
"2000-09-10","Dallas/Fort Worth",34
"2000-09-17","Dallas/Fort Worth",16
"2000-09-24","Dallas/Fort Worth",31
"2000-10-01","Dallas/Fort Worth",28
"2000-10-08","Dallas/Fort Worth",31
"2000-10-15","Dallas/Fort Worth",31
"2000-10-22","Dallas/Fort Worth",41
"2000-10-29","Dallas/Fort Worth",34
"2000-11-05","Dallas/Fort Worth",25
"2000-11-12","Dallas/Fort Worth",27
"2000-11-19","Dallas/Fort Worth",13
"2000-11-26","Dallas/Fort Worth",38
"2000-12-03","Dallas/Fort Worth",34
"2000-12-10","Dallas/Fort Worth",48
"2000-12-17","Dallas/Fort Worth",44
"2000-12-24","Dallas/Fort Worth",43
"2000-12-31","Dallas/Fort Worth",45
"1987-01-04","Houston",10
"1987-01-11","Houston",26
"1987-01-18","Houston",35
"1987-01-25","Houston",22
"1987-02-01","Houston",29
"1987-02-08","Houston",26
"1987-02-15","Houston",16
"1987-02-22","Houston",15
"1987-03-01","Houston",12
"1987-03-08","Houston",24
"1987-03-15","Houston",23
"1987-03-22","Houston",17
"1987-03-29","Houston",28
"1987-04-05","Houston",14
"1987-04-12","Houston",20
"1987-04-19","Houston",12
"1987-04-26","Houston",17
"1987-05-03","Houston",11
"1987-05-10","Houston",21
"1987-05-17","Houston",12
"1987-05-24","Houston",20
"1987-05-31","Houston",11
"1987-06-07","Houston",14
"1987-06-14","Houston",11
"1987-06-21","Houston",17
"1987-06-28","Houston",12
"1987-07-05","Houston",20
"1987-07-12","Houston",11
"1987-07-19","Houston",11
"1987-07-26","Houston",12
"1987-08-02","Houston",17
"1987-08-09","Houston",16
"1987-08-16","Houston",13
"1987-08-23","Houston",16
"1987-08-30","Houston",22
"1987-09-06","Houston",15
"1987-09-13","Houston",16
"1987-09-20","Houston",11
"1987-09-27","Houston",24
"1987-10-04","Houston",17
"1987-10-11","Houston",20
"1987-10-18","Houston",9
"1987-10-25","Houston",11
"1987-11-01","Houston",14
"1987-11-08","Houston",21
"1987-11-15","Houston",9
"1987-11-22","Houston",15
"1987-11-29","Houston",13
"1987-12-06","Houston",23
"1987-12-13","Houston",16
"1987-12-20","Houston",12
"1987-12-27","Houston",12
"1988-01-03","Houston",19
"1988-01-10","Houston",22
"1988-01-17","Houston",25
"1988-01-24","Houston",30
"1988-01-31","Houston",31
"1988-02-07","Houston",41
"1988-02-14","Houston",26
"1988-02-21","Houston",31
"1988-02-28","Houston",27
"1988-03-06","Houston",25
"1988-03-13","Houston",21
"1988-03-20","Houston",20
"1988-03-27","Houston",24
"1988-04-03","Houston",21
"1988-04-10","Houston",19
"1988-04-17","Houston",16
"1988-04-24","Houston",16
"1988-05-01","Houston",24
"1988-05-08","Houston",16
"1988-05-15","Houston",11
"1988-05-22","Houston",13
"1988-05-29","Houston",26
"1988-06-05","Houston",18
"1988-06-12","Houston",15
"1988-06-19","Houston",21
"1988-06-26","Houston",14
"1988-07-03","Houston",17
"1988-07-10","Houston",16
"1988-07-17","Houston",12
"1988-07-24","Houston",15
"1988-07-31","Houston",21
"1988-08-07","Houston",23
"1988-08-14","Houston",15
"1988-08-21","Houston",17
"1988-08-28","Houston",15
"1988-09-04","Houston",12
"1988-09-11","Houston",11
"1988-09-18","Houston",15
"1988-09-25","Houston",14
"1988-10-02","Houston",11
"1988-10-09","Houston",18
"1988-10-16","Houston",17
"1988-10-23","Houston",24
"1988-10-30","Houston",14
"1988-11-06","Houston",20
"1988-11-13","Houston",19
"1988-11-20","Houston",16
"1988-11-27","Houston",16
"1988-12-04","Houston",15
"1988-12-11","Houston",10
"1988-12-18","Houston",18
"1988-12-25","Houston",28
"1989-01-01","Houston",26
"1989-01-08","Houston",22
"1989-01-15","Houston",30
"1989-01-22","Houston",24
"1989-01-29","Houston",22
"1989-02-05","Houston",30
"1989-02-12","Houston",28
"1989-02-19","Houston",38
"1989-02-26","Houston",19
"1989-03-05","Houston",21
"1989-03-12","Houston",25
"1989-03-19","Houston",16
"1989-03-26","Houston",21
"1989-04-02","Houston",18
"1989-04-09","Houston",19
"1989-04-16","Houston",15
"1989-04-23","Houston",13
"1989-04-30","Houston",19
"1989-05-07","Houston",22
"1989-05-14","Houston",17
"1989-05-21","Houston",18
"1989-05-28","Houston",20
"1989-06-04","Houston",18
"1989-06-11","Houston",10
"1989-06-18","Houston",7
"1989-06-25","Houston",14
"1989-07-02","Houston",12
"1989-07-09","Houston",16
"1989-07-16","Houston",15
"1989-07-23","Houston",15
"1989-07-30","Houston",18
"1989-08-06","Houston",11
"1989-08-13","Houston",13
"1989-08-20","Houston",14
"1989-08-27","Houston",17
"1989-09-03","Houston",12
"1989-09-10","Houston",17
"1989-09-17","Houston",8
"1989-09-24","Houston",15
"1989-10-01","Houston",14
"1989-10-08","Houston",20
"1989-10-15","Houston",16
"1989-10-22","Houston",14
"1989-10-29","Houston",15
"1989-11-05","Houston",19
"1989-11-12","Houston",15
"1989-11-19","Houston",18
"1989-11-26","Houston",18
"1989-12-03","Houston",16
"1989-12-10","Houston",26
"1989-12-17","Houston",31
"1989-12-24","Houston",33
"1989-12-31","Houston",32
"1990-01-07","Houston",41
"1990-01-14","Houston",35
"1990-01-21","Houston",26
"1990-01-28","Houston",26
"1990-02-04","Houston",29
"1990-02-11","Houston",26
"1990-02-18","Houston",29
"1990-02-25","Houston",21
"1990-03-04","Houston",14
"1990-03-11","Houston",18
"1990-03-18","Houston",16
"1990-03-25","Houston",20
"1990-04-01","Houston",18
"1990-04-08","Houston",29
"1990-04-15","Houston",26
"1990-04-22","Houston",20
"1990-04-29","Houston",14
"1990-05-06","Houston",17
"1990-05-13","Houston",20
"1990-05-20","Houston",14
"1990-05-27","Houston",15
"1990-06-03","Houston",25
"1990-06-10","Houston",26
"1990-06-17","Houston",11
"1990-06-24","Houston",15
"1990-07-01","Houston",22
"1990-07-08","Houston",17
"1990-07-15","Houston",15
"1990-07-22","Houston",18
"1990-07-29","Houston",17
"1990-08-05","Houston",15
"1990-08-12","Houston",22
"1990-08-19","Houston",19
"1990-08-26","Houston",16
"1990-09-02","Houston",13
"1990-09-09","Houston",14
"1990-09-16","Houston",19
"1990-09-23","Houston",17
"1990-09-30","Houston",19
"1990-10-07","Houston",15
"1990-10-14","Houston",15
"1990-10-21","Houston",19
"1990-10-28","Houston",13
"1990-11-04","Houston",11
"1990-11-11","Houston",17
"1990-11-18","Houston",21
"1990-11-25","Houston",17
"1990-12-02","Houston",20
"1990-12-09","Houston",23
"1990-12-16","Houston",25
"1990-12-23","Houston",19
"1990-12-30","Houston",23
"1991-01-06","Houston",18
"1991-01-13","Houston",27
"1991-01-20","Houston",22
"1991-01-27","Houston",26
"1991-02-03","Houston",27
"1991-02-10","Houston",26
"1991-02-17","Houston",18
"1991-02-24","Houston",17
"1991-03-03","Houston",25
"1991-03-10","Houston",16
"1991-03-17","Houston",14
"1991-03-24","Houston",19
"1991-03-31","Houston",14
"1991-04-07","Houston",18
"1991-04-14","Houston",24
"1991-04-21","Houston",18
"1991-04-28","Houston",24
"1991-05-05","Houston",19
"1991-05-12","Houston",22
"1991-05-19","Houston",15
"1991-05-26","Houston",22
"1991-06-02","Houston",21
"1991-06-09","Houston",9
"1991-06-16","Houston",23
"1991-06-23","Houston",17
"1991-06-30","Houston",11
"1991-07-07","Houston",8
"1991-07-14","Houston",21
"1991-07-21","Houston",21
"1991-07-28","Houston",19
"1991-08-04","Houston",18
"1991-08-11","Houston",16
"1991-08-18","Houston",15
"1991-08-25","Houston",20
"1991-09-01","Houston",22
"1991-09-08","Houston",21
"1991-09-15","Houston",17
"1991-09-22","Houston",17
"1991-09-29","Houston",18
"1991-10-06","Houston",11
"1991-10-13","Houston",20
"1991-10-20","Houston",15
"1991-10-27","Houston",17
"1991-11-03","Houston",17
"1991-11-10","Houston",23
"1991-11-17","Houston",17
"1991-11-24","Houston",27
"1991-12-01","Houston",26
"1991-12-08","Houston",30
"1991-12-15","Houston",22
"1991-12-22","Houston",26
"1991-12-29","Houston",21
"1992-01-05","Houston",28
"1992-01-12","Houston",27
"1992-01-19","Houston",27
"1992-01-26","Houston",22
"1992-02-02","Houston",20
"1992-02-09","Houston",20
"1992-02-16","Houston",24
"1992-02-23","Houston",25
"1992-03-01","Houston",19
"1992-03-08","Houston",15
"1992-03-15","Houston",18
"1992-03-22","Houston",22
"1992-03-29","Houston",17
"1992-04-05","Houston",19
"1992-04-12","Houston",29
"1992-04-19","Houston",22
"1992-04-26","Houston",19
"1992-05-03","Houston",17
"1992-05-10","Houston",25
"1992-05-17","Houston",21
"1992-05-24","Houston",22
"1992-05-31","Houston",19
"1992-06-07","Houston",21
"1992-06-14","Houston",19
"1992-06-21","Houston",15
"1992-06-28","Houston",17
"1992-07-05","Houston",18
"1992-07-12","Houston",13
"1992-07-19","Houston",14
"1992-07-26","Houston",23
"1992-08-02","Houston",10
"1992-08-09","Houston",13
"1992-08-16","Houston",14
"1992-08-23","Houston",12
"1992-08-30","Houston",17
"1992-09-06","Houston",12
"1992-09-13","Houston",12
"1992-09-20","Houston",14
"1992-09-27","Houston",20
"1992-10-04","Houston",23
"1992-10-11","Houston",16
"1992-10-18","Houston",26
"1992-10-25","Houston",11
"1992-11-01","Houston",13
"1992-11-08","Houston",20
"1992-11-15","Houston",13
"1992-11-22","Houston",13
"1992-11-29","Houston",16
"1992-12-06","Houston",24
"1992-12-13","Houston",23
"1992-12-20","Houston",15
"1992-12-27","Houston",24
"1993-01-03","Houston",23
"1993-01-10","Houston",28
"1993-01-17","Houston",30
"1993-01-24","Houston",24
"1993-01-31","Houston",26
"1993-02-07","Houston",18
"1993-02-14","Houston",24
"1993-02-21","Houston",17
"1993-02-28","Houston",19
"1993-03-07","Houston",19
"1993-03-14","Houston",27
"1993-03-21","Houston",23
"1993-03-28","Houston",20
"1993-04-04","Houston",24
"1993-04-11","Houston",19
"1993-04-18","Houston",29
"1993-04-25","Houston",27
"1993-05-02","Houston",16
"1993-05-09","Houston",24
"1993-05-16","Houston",19
"1993-05-23","Houston",20
"1993-05-30","Houston",12
"1993-06-06","Houston",20
"1993-06-13","Houston",14
"1993-06-20","Houston",14
"1993-06-27","Houston",15
"1993-07-04","Houston",19
"1993-07-11","Houston",15
"1993-07-18","Houston",11
"1993-07-25","Houston",12
"1993-08-01","Houston",18
"1993-08-08","Houston",25
"1993-08-15","Houston",17
"1993-08-22","Houston",14
"1993-08-29","Houston",16
"1993-09-05","Houston",21
"1993-09-12","Houston",16
"1993-09-19","Houston",16
"1993-09-26","Houston",18
"1993-10-03","Houston",18
"1993-10-10","Houston",20
"1993-10-17","Houston",12
"1993-10-24","Houston",20
"1993-10-31","Houston",22
"1993-11-07","Houston",14
"1993-11-14","Houston",19
"1993-11-21","Houston",26
"1993-11-28","Houston",22
"1993-12-05","Houston",21
"1993-12-12","Houston",16
"1993-12-19","Houston",26
"1993-12-26","Houston",13
"1994-01-02","Houston",43
"1994-01-09","Houston",41
"1994-01-16","Houston",27
"1994-01-23","Houston",22
"1994-01-30","Houston",34
"1994-02-06","Houston",37
"1994-02-13","Houston",26
"1994-02-20","Houston",18
"1994-02-27","Houston",21
"1994-03-06","Houston",22
"1994-03-13","Houston",20
"1994-03-20","Houston",16
"1994-03-27","Houston",33
"1994-04-03","Houston",19
"1994-04-10","Houston",20
"1994-04-17","Houston",20
"1994-04-24","Houston",22
"1994-05-01","Houston",9
"1994-05-08","Houston",22
"1994-05-15","Houston",14
"1994-05-22","Houston",20
"1994-05-29","Houston",21
"1994-06-05","Houston",17
"1994-06-12","Houston",16
"1994-06-19","Houston",19
"1994-06-26","Houston",23
"1994-07-03","Houston",29
"1994-07-10","Houston",25
"1994-07-17","Houston",19
"1994-07-24","Houston",16
"1994-07-31","Houston",15
"1994-08-07","Houston",19
"1994-08-14","Houston",18
"1994-08-21","Houston",18
"1994-08-28","Houston",14
"1994-09-04","Houston",15
"1994-09-11","Houston",15
"1994-09-18","Houston",15
"1994-09-25","Houston",13
"1994-10-02","Houston",18
"1994-10-09","Houston",15
"1994-10-16","Houston",19
"1994-10-23","Houston",20
"1994-10-30","Houston",25
"1994-11-06","Houston",17
"1994-11-13","Houston",22
"1994-11-20","Houston",11
"1994-11-27","Houston",24
"1994-12-04","Houston",24
"1994-12-11","Houston",22
"1994-12-18","Houston",25
"1994-12-25","Houston",19
"1995-01-01","Houston",26
"1995-01-08","Houston",32
"1995-01-15","Houston",25
"1995-01-22","Houston",22
"1995-01-29","Houston",34
"1995-02-05","Houston",24
"1995-02-12","Houston",20
"1995-02-19","Houston",28
"1995-02-26","Houston",16
"1995-03-05","Houston",30
"1995-03-12","Houston",26
"1995-03-19","Houston",25
"1995-03-26","Houston",27
"1995-04-02","Houston",28
"1995-04-09","Houston",23
"1995-04-16","Houston",18
"1995-04-23","Houston",20
"1995-04-30","Houston",26
"1995-05-07","Houston",21
"1995-05-14","Houston",20
"1995-05-21","Houston",20
"1995-05-28","Houston",22
"1995-06-04","Houston",22
"1995-06-11","Houston",15
"1995-06-18","Houston",21
"1995-06-25","Houston",14
"1995-07-02","Houston",16
"1995-07-09","Houston",17
"1995-07-16","Houston",20
"1995-07-23","Houston",14
"1995-07-30","Houston",16
"1995-08-06","Houston",14
"1995-08-13","Houston",17
"1995-08-20","Houston",20
"1995-08-27","Houston",12
"1995-09-03","Houston",18
"1995-09-10","Houston",25
"1995-09-17","Houston",11
"1995-09-24","Houston",16
"1995-10-01","Houston",20
"1995-10-08","Houston",15
"1995-10-15","Houston",15
"1995-10-22","Houston",15
"1995-10-29","Houston",21
"1995-11-05","Houston",20
"1995-11-12","Houston",27
"1995-11-19","Houston",25
"1995-11-26","Houston",24
"1995-12-03","Houston",23
"1995-12-10","Houston",15
"1995-12-17","Houston",26
"1995-12-24","Houston",20
"1995-12-31","Houston",33
"1996-01-07","Houston",33
"1996-01-14","Houston",38
"1996-01-21","Houston",30
"1996-01-28","Houston",34
"1996-02-04","Houston",30
"1996-02-11","Houston",22
"1996-02-18","Houston",31
"1996-02-25","Houston",18
"1996-03-03","Houston",24
"1996-03-10","Houston",19
"1996-03-17","Houston",24
"1996-03-24","Houston",26
"1996-03-31","Houston",29
"1996-04-07","Houston",22
"1996-04-14","Houston",24
"1996-04-21","Houston",25
"1996-04-28","Houston",23
"1996-05-05","Houston",15
"1996-05-12","Houston",34
"1996-05-19","Houston",13
"1996-05-26","Houston",18
"1996-06-02","Houston",20
"1996-06-09","Houston",16
"1996-06-16","Houston",20
"1996-06-23","Houston",19
"1996-06-30","Houston",20
