TestIteration,DatasetLength,NumberOfEvents,NumberOfEventsSearched,NumberOfRelationsSearched,NumberOfSteps,ResultingEvents,ResultingPatterns,Time,Memory
6,32,1,2,2,2,1,0,0,86068440
6,32,1,2,2,3,1,0,0,114781240
6,32,1,2,2,4,1,0,0,143509872
6,32,1,2,3,1,1,0,0,57387312
6,32,1,2,3,2,1,0,0,86129144
6,32,1,2,3,3,1,0,0,114870976
6,32,1,2,3,4,1,0,0,143624688
6,32,1,3,1,1,1,0,0,57517984
6,32,1,3,1,2,1,0,0,86282256
6,32,1,3,1,3,1,0,0,115055768
6,32,1,3,1,4,1,0,0,143829280
6,32,1,3,2,1,1,0,0,57535144
6,32,1,3,2,2,1,0,0,86316576
6,32,1,3,2,3,1,0,0,115105928
6,32,1,3,2,4,1,0,0,143895280
6,32,1,3,3,1,1,0,0,57548344
6,32,1,3,3,2,1,0,0,86342976
6,32,1,3,3,3,1,0,0,115142888
6,32,1,3,3,4,1,0,0,143942800
6,32,2,1,1,1,8,0,16,57607744
6,32,2,1,1,2,8,0,16,86415576
6,32,2,1,1,3,8,0,16,115223408
6,32,2,1,1,4,8,0,16,144033880
6,32,2,1,2,1,8,1,16,57614344
6,32,2,1,2,2,8,0,16,86427448
6,32,2,1,2,3,8,0,16,115240552
6,32,2,1,2,4,8,0,16,144056304
6,32,2,1,3,1,8,3,16,57619624
6,32,2,1,3,2,8,1,16,86436696
6,32,2,1,3,3,8,0,16,115253768
6,32,2,1,3,4,8,0,16,144072160
6,32,2,2,1,1,16,15,0,57638096
6,32,2,2,1,2,16,14,16,86457800
6,32,2,2,1,3,16,13,16,115277504
6,32,2,2,1,4,16,12,16,144097208
6,32,2,2,2,1,16,20,0,57640744
6,32,2,2,2,2,16,24,0,86463096
6,32,2,2,2,3,16,27,15,115285448
6,32,2,2,2,4,16,30,31,144107800
6,32,2,2,3,1,16,26,15,57640744
6,32,2,2,3,2,16,42,31,86463096
6,32,2,2,3,3,16,64,31,115285448
6,32,2,2,3,4,16,94,47,144107800
6,32,2,3,1,1,16,15,0,57639408
6,32,2,3,1,2,16,14,0,86459112
6,32,2,3,1,3,16,13,0,115278816
6,32,2,3,1,4,16,12,0,144101168
6,32,2,3,2,1,16,20,0,57642056
6,32,2,3,2,2,16,24,0,86464408
6,32,2,3,2,3,16,27,16,115286760
6,32,2,3,2,4,16,30,32,144109112
6,32,2,3,3,1,16,26,15,57642056
6,32,2,3,3,2,16,42,31,86464408
6,32,2,3,3,3,16,64,31,115286760
6,32,2,3,3,4,16,94,47,144109112
6,32,3,1,1,1,7,0,0,57642056
6,32,3,1,1,2,7,0,0,86461760
6,32,3,1,1,3,7,0,0,115281464
6,32,3,1,1,4,7,0,0,144101168
6,32,3,1,2,1,7,2,0,57642056
6,32,3,1,2,2,7,0,0,86461760
6,32,3,1,2,3,7,0,0,115284112
6,32,3,1,2,4,7,0,0,144106464
6,32,3,1,3,1,7,4,0,57644704
6,32,3,1,3,2,7,2,0,86467056
6,32,3,1,3,3,7,0,0,115289408
6,32,3,1,3,4,7,0,0,144111760
6,32,3,2,1,1,14,9,0,57644704
6,32,3,2,1,2,14,6,0,86467056
6,32,3,2,1,3,14,3,0,115289408
6,32,3,2,1,4,14,2,0,144111760
6,32,3,2,2,1,14,14,16,57644704
6,32,3,2,2,2,14,14,31,86467056
6,32,3,2,2,3,14,15,47,115289408
6,32,3,2,2,4,14,15,47,144114400
6,32,3,2,3,1,14,21,0,57647344
6,32,3,2,3,2,14,30,0,86472336
6,32,3,2,3,3,14,39,0,115297328
6,32,3,2,3,4,14,50,0,144122320
6,32,3,3,1,1,19,18,16,57647344
6,32,3,3,1,2,19,17,16,86469696
6,32,3,3,1,3,19,16,16,115293360
6,32,3,3,1,4,19,15,16,144117024
6,32,3,3,2,1,19,25,0,57647344
6,32,3,3,2,2,19,32,0,86469696
6,32,3,3,2,3,19,41,0,115292048
6,32,3,3,2,4,19,53,0,144114400
6,32,3,3,3,1,19,36,0,57647344
6,32,3,3,3,2,19,66,16,86469696
6,32,3,3,3,3,19,115,31,115292048
6,32,3,3,3,4,19,197,78,144114400
6,32,4,1,1,1,5,0,0,57634144
6,32,4,1,1,2,5,0,0,86451216
6,32,4,1,1,3,5,0,0,115268288
6,32,4,1,1,4,5,0,0,144085360
6,32,4,1,2,1,5,1,0,57634144
6,32,4,1,2,2,5,0,0,86451216
6,32,4,1,2,3,5,0,0,115268288
6,32,4,1,2,4,5,0,0,144087992
6,32,4,1,3,1,5,1,0,57636776
6,32,4,1,3,2,5,0,0,86456480
6,32,4,1,3,3,5,0,0,115276184
6,32,4,1,3,4,5,0,0,144095888
6,32,4,2,1,1,10,3,0,57640736
6,32,4,2,1,2,10,1,0,86461768
6,32,4,2,1,3,10,0,0,115284120
6,32,4,2,1,4,10,0,0,144106472
6,32,4,2,2,1,10,6,0,57642056
6,32,4,2,2,2,10,3,0,86464408
6,32,4,2,2,3,10,1,0,115286760
6,32,4,2,2,4,10,0,0,144109112
6,32,4,2,3,1,10,8,0,57642056
6,32,4,2,3,2,10,6,0,86464408
6,32,4,2,3,3,10,3,0,115288072
6,32,4,2,3,4,10,1,0,144111736
6,32,4,3,1,1,16,12,0,57649984
6,32,4,3,1,2,16,9,0,86474976
6,32,4,3,1,3,16,6,16,115299968
6,32,4,3,1,4,16,4,16,144124960
6,32,4,3,2,1,16,18,0,57649984
6,32,4,3,2,2,16,20,0,86474976
6,32,4,3,2,3,16,21,0,115299968
6,32,4,3,2,4,16,19,16,144124960
6,32,4,3,3,1,16,24,16,57649984
6,32,4,3,3,2,16,35,31,86474976
6,32,4,3,3,3,16,41,47,115299968
6,32,4,3,3,4,16,37,47,144124960
6,64,1,1,1,1,1,0,0,57649984
6,64,1,1,1,2,1,0,0,86474976
6,64,1,1,1,3,1,0,0,115297328
6,64,1,1,1,4,1,0,0,144119680
6,64,1,1,2,1,1,0,0,57649984
6,64,1,1,2,2,1,0,0,86474976
6,64,1,1,2,3,1,0,0,115299968
6,64,1,1,2,4,1,0,0,144124960
6,64,1,1,3,1,1,0,0,57649984
6,64,1,1,3,2,1,0,0,86474976
6,64,1,1,3,3,1,0,0,115299968
6,64,1,1,3,4,1,0,0,144124960
6,64,1,2,1,1,1,0,0,57649984
6,64,1,2,1,2,1,0,0,86474976
6,64,1,2,1,3,1,0,0,115299968
6,64,1,2,1,4,1,0,0,144124960
6,64,1,2,2,1,1,0,0,57649984
6,64,1,2,2,2,1,0,0,86474976
6,64,1,2,2,3,1,0,0,115299968
6,64,1,2,2,4,1,0,0,144124960
6,64,1,2,3,1,1,0,0,57649984
6,64,1,2,3,2,1,0,0,86474976
6,64,1,2,3,3,1,0,0,115299968
6,64,1,2,3,4,1,0,0,144124960
6,64,1,3,1,1,1,0,0,57649984
6,64,1,3,1,2,1,0,0,86474976
6,64,1,3,1,3,1,0,0,115299968
6,64,1,3,1,4,1,0,0,144124960
6,64,1,3,2,1,1,0,0,57649984
6,64,1,3,2,2,1,0,0,86474976
6,64,1,3,2,3,1,0,0,115299968
6,64,1,3,2,4,1,0,0,144124960
6,64,1,3,3,1,1,0,0,57649984
6,64,1,3,3,2,1,0,0,86474976
6,64,1,3,3,3,1,0,0,115299968
6,64,1,3,3,4,1,0,0,144124960
6,64,2,1,1,1,15,0,0,57649984
6,64,2,1,1,2,15,0,0,86474976
6,64,2,1,1,3,15,0,0,115299968
6,64,2,1,1,4,15,0,0,144124960
6,64,2,1,2,1,15,6,0,57649984
6,64,2,1,2,2,15,3,0,86474976
6,64,2,1,2,3,15,0,0,115299968
6,64,2,1,2,4,15,0,0,144124960
6,64,2,1,3,1,15,9,0,57649984
6,64,2,1,3,2,15,6,16,86474976
6,64,2,1,3,3,15,3,16,115299968
6,64,2,1,3,4,15,1,16,144124960
6,64,2,2,1,1,31,30,0,57649984
6,64,2,2,1,2,31,29,0,86474976
6,64,2,2,1,3,31,28,0,115297328
6,64,2,2,1,4,31,27,0,144119680
6,64,2,2,2,1,31,44,16,57647344
6,64,2,2,2,2,31,62,31,86469696
6,64,2,2,2,3,31,86,46,115292048
6,64,2,2,2,4,31,118,77,144114400
6,64,2,2,3,1,31,59,15,57642064
6,64,2,2,3,2,31,112,62,86459136
6,64,2,2,3,3,31,204,125,115276208
6,64,2,2,3,4,31,352,234,144093280
6,64,2,3,1,1,31,30,0,57618304
6,64,2,3,1,2,31,29,0,86427456
6,64,2,3,1,3,31,28,0,115236608
6,64,2,3,1,4,31,27,16,144047080
6,64,2,3,2,1,31,44,16,57619624
6,64,2,3,2,2,31,62,32,86431416
6,64,2,3,2,3,31,86,63,115243208
6,64,2,3,2,4,31,118,94,144057640
6,64,2,3,3,1,31,59,15,57623584
6,64,2,3,3,2,31,112,46,86435376
6,64,2,3,3,3,31,204,108,115247168
6,64,2,3,3,4,31,352,217,144056320
6,64,3,1,1,1,11,0,0,57613024
6,64,3,1,1,2,11,0,0,86416896
6,64,3,1,1,3,11,0,0,115223408
6,64,3,1,1,4,11,0,0,144029920
6,64,3,1,2,1,11,4,0,57615664
6,64,3,1,2,2,11,2,0,86422176
6,64,3,1,2,3,11,1,0,115230008
6,64,3,1,2,4,11,0,0,144037840
6,64,3,1,3,1,11,4,0,57618304
6,64,3,1,3,2,11,2,0,86427456
6,64,3,1,3,3,11,1,0,115239248
6,64,3,1,3,4,11,0,0,144051040
6,64,3,2,1,1,30,18,0,57626208
6,64,3,2,1,2,30,11,0,86440640
6,64,3,2,1,3,30,7,0,115255072
6,64,3,2,1,4,30,5,0,144072144
6,64,3,2,2,1,30,37,0,57630176
6,64,3,2,2,2,30,45,16,86448568
6,64,3,2,2,3,30,56,32,115266960
6,64,3,2,2,4,30,66,47,144084032
6,64,3,2,3,1,30,51,16,57630176
6,64,3,2,3,2,30,87,32,86447248
6,64,3,2,3,3,30,142,79,115264320
6,64,3,2,3,4,30,221,157,144078752
6,64,3,3,1,1,43,42,15,57626224
6,64,3,3,1,2,43,41,31,86438016
6,64,3,3,1,3,43,40,46,115251120
6,64,3,3,1,4,43,39,62,144064224
6,64,3,3,2,1,43,72,16,57628864
6,64,3,3,2,2,43,118,47,86443296
6,64,3,3,2,3,43,194,110,115257728
6,64,3,3,2,4,43,317,204,144072160
6,64,3,3,3,1,43,97,31,57618304
6,64,3,3,3,2,43,215,109,86422176
6,64,3,3,3,3,43,477,265,115227368
6,64,3,3,3,4,43,1054,593,172837664
6,64,4,1,1,1,10,0,0,57554944
6,64,4,1,1,2,10,0,0,86333736
6,64,4,1,1,3,10,0,0,115112528
6,64,4,1,1,4,10,0,0,143893960
6,64,4,1,2,1,10,2,16,57558904
6,64,4,1,2,2,10,1,16,86342976
6,64,4,1,2,3,10,0,16,115127048
6,64,4,1,2,4,10,0,16,143916400
6,64,4,1,3,1,10,4,0,57566824
6,64,4,1,3,2,10,3,0,86358816
6,64,4,1,3,3,10,2,0,115150808
6,64,4,1,3,4,10,1,0,143948080
6,64,4,2,1,1,24,9,0,57597184
6,64,4,2,1,2,24,4,0,86397096
6,64,4,2,1,3,24,2,0,115200968
6,64,4,2,1,4,24,1,0,144004840
6,64,4,2,2,1,24,17,0,57603784
6,64,4,2,2,2,24,14,0,86410296
6,64,4,2,2,3,24,12,0,115219448
6,64,4,2,2,4,24,10,0,144028600
6,64,4,2,3,1,24,30,0,57609064
6,64,4,2,3,2,24,41,16,86420856
6,64,4,2,3,3,24,58,32,115235288
6,64,4,2,3,4,24,80,48,144049720
6,64,4,3,1,1,41,33,0,57628864
6,64,4,3,1,2,41,27,15,86445936
6,64,4,3,1,3,41,22,31,115263008
6,64,4,3,1,4,41,18,31,144080080
6,64,4,3,2,1,41,59,16,57631504
6,64,4,3,2,2,41,87,32,86449896
6,64,4,3,2,3,41,129,78,115268288
6,64,4,3,2,4,41,190,140,144085360
6,64,4,3,3,1,41,88,31,57631504
6,64,4,3,3,2,41,191,94,86443296
6,64,4,3,3,3,41,409,235,115255088
6,64,4,3,3,4,41,850,547,172862768
6,128,1,1,1,1,1,0,0,57591904
6,128,1,1,1,2,1,0,0,86379936
6,128,1,1,1,3,1,0,0,115170608
6,128,1,1,1,4,1,0,0,143961280
6,128,1,1,2,1,1,0,0,57597184
6,128,1,1,2,2,1,0,0,86390496
6,128,1,1,2,3,1,0,0,115187768
6,128,1,1,2,4,1,0,0,143985040
6,128,1,1,3,1,1,0,0,57603784
6,128,1,1,3,2,1,0,0,86403696
6,128,1,1,3,3,1,0,0,115206248
6,128,1,1,3,4,1,0,0,144008800
6,128,1,2,1,1,1,0,0,57610384
6,128,1,2,1,2,1,0,0,86418216
6,128,1,2,1,3,1,0,0,115226048
6,128,1,2,1,4,1,0,0,144036520
6,128,1,2,2,1,1,0,0,57615664
6,128,1,2,2,2,1,0,15,86427456
6,128,1,2,2,3,1,0,15,115239248
6,128,1,2,2,4,1,0,15,144053680
6,128,1,2,3,1,1,0,0,57619624
6,128,1,2,3,2,1,0,0,86435376
6,128,1,2,3,3,1,0,0,115251128
6,128,1,2,3,4,1,0,0,144068200
6,128,1,3,1,1,1,0,0,57636776
6,128,1,3,1,2,1,0,0,86456480
6,128,1,3,1,3,1,0,0,115276184
6,128,1,3,1,4,1,0,0,144095888
6,128,1,3,2,1,1,0,0,57639424
6,128,1,3,2,2,1,0,0,86461776
6,128,1,3,2,3,1,0,0,115284128
6,128,1,3,2,4,1,0,0,144106480
6,128,1,3,3,1,1,0,0,57639424
6,128,1,3,3,2,1,0,0,86461776
6,128,1,3,3,3,1,0,0,115284128
6,128,1,3,3,4,1,0,0,144106480
6,128,2,1,1,1,29,0,0,57644704
6,128,2,1,1,2,29,0,0,86467056
6,128,2,1,1,3,29,0,0,115289408
6,128,2,1,1,4,29,0,0,144111760
6,128,2,1,2,1,29,11,0,57644704
6,128,2,1,2,2,29,5,0,86467056
6,128,2,1,2,3,29,2,0,115289408
6,128,2,1,2,4,29,0,0,144113072
6,128,2,1,3,1,29,20,15,57646016
6,128,2,1,3,2,29,16,31,86471008
6,128,2,1,3,3,29,12,46,115296000
6,128,2,1,3,4,29,9,62,144120992
6,128,2,2,1,1,59,58,32,57649984
6,128,2,2,1,2,59,57,63,86474976
6,128,2,2,1,3,59,56,94,115297328
6,128,2,2,1,4,59,55,125,144119680
6,128,2,2,2,1,59,83,31,57644696
6,128,2,2,2,2,59,116,93,86464400
6,128,2,2,2,3,59,165,171,115281472
6,128,2,2,2,4,59,233,295,144098544
6,128,2,2,3,1,59,104,63,57634144
6,128,2,2,3,2,59,187,173,86443296
6,128,2,2,3,3,59,339,360,144061536
6,128,2,2,3,4,59,615,703,201679752
6,128,2,3,1,1,59,58,47,57581344
6,128,2,3,1,2,59,57,78,86372016
6,128,2,3,1,3,59,56,109,115162688
6,128,2,3,1,4,59,55,125,143957320
6,128,2,3,2,1,59,83,47,57585304
6,128,2,3,2,2,59,116,109,86383896
6,128,2,3,2,3,59,165,187,115182488
6,128,2,3,2,4,59,233,296,143983720
6,128,2,3,3,1,59,104,79,57591904
6,128,2,3,3,2,59,187,188,86390496
6,128,2,3,3,3,59,339,375,143987600
6,128,2,3,3,4,59,615,719,201579432
6,128,3,1,1,1,24,0,0,57578704
6,128,3,1,1,2,24,0,0,86361456
6,128,3,1,1,3,24,0,0,115145528
6,128,3,1,1,4,24,0,0,143929600
6,128,3,1,2,1,24,6,0,57582664
6,128,3,1,2,2,24,0,0,86369376
6,128,3,1,2,3,24,0,0,115158728
6,128,3,1,2,4,24,0,0,143948080
6,128,3,1,3,1,24,12,16,57587944
6,128,3,1,3,2,24,5,32,86379936
6,128,3,1,3,3,24,2,32,115175888
6,128,3,1,3,4,24,1,32,143971840
6,128,3,2,1,1,51,30,0,57599824
6,128,3,2,1,2,51,17,16,86403696
6,128,3,2,1,3,51,10,31,115207568
6,128,3,2,1,4,51,6,47,144014080
6,128,3,2,2,1,51,54,31,57606424
6,128,3,2,2,2,51,58,62,86415576
6,128,3,2,2,3,51,61,94,115224728
6,128,3,2,2,4,51,65,141,144036520
6,128,3,2,3,1,51,75,47,57611704
6,128,3,2,3,2,51,113,110,86422176
6,128,3,2,3,3,51,173,220,115232648
6,128,3,2,3,4,51,268,407,172850864
6,128,3,3,1,1,72,71,31,57613024
6,128,3,3,1,2,72,70,63,86416896
6,128,3,3,1,3,72,69,109,115222088
6,128,3,3,1,4,72,68,156,144027280
6,128,3,3,2,1,72,110,63,57615664
6,128,3,3,2,2,72,169,157,86422176
6,128,3,3,2,3,72,255,313,115228688
6,128,3,3,2,4,72,381,532,172841632
6,128,3,3,3,1,72,150,94,57602464
6,128,3,3,3,2,72,311,281,86395776
6,128,3,3,3,3,72,637,686,172793040
6,128,3,3,3,4,72,1302,1528,316772464
6,128,4,1,1,1,22,0,0,57523264
6,128,4,1,1,2,22,0,0,86286216
6,128,4,1,1,3,22,0,0,115049168
6,128,4,1,1,4,22,0,0,143814760
6,128,4,1,2,1,22,3,15,57527224
6,128,4,1,2,2,22,0,15,86296776
6,128,4,1,2,3,22,0,15,115066328
6,128,4,1,2,4,22,0,15,143839840
6,128,4,1,3,1,22,7,0,57535144
6,128,4,1,3,2,22,0,0,86313936
6,128,4,1,3,3,22,0,0,115092728
6,128,4,1,3,4,22,0,0,143876800
6,128,4,2,1,1,57,21,15,57573424
6,128,4,2,1,2,57,9,31,86362776
6,128,4,2,1,3,57,2,46,115157408
6,128,4,2,1,4,57,0,46,143952040
6,128,4,2,2,1,57,51,31,57583984
6,128,4,2,2,2,57,41,62,86383896
6,128,4,2,2,3,57,33,93,115186448
6,128,4,2,2,4,57,28,124,143989000
6,128,4,2,3,1,57,69,62,57591904
6,128,4,2,3,2,57,81,140,86399736
6,128,4,2,3,3,57,95,218,115208888
6,128,4,2,3,4,57,109,312,144018040
6,128,4,3,1,1,87,70,47,57613024
6,128,4,3,1,2,87,56,93,86420856
6,128,4,3,1,3,87,42,125,115228688
6,128,4,3,1,4,87,29,156,144037840
6,128,4,3,2,1,87,131,94,57615664
6,128,4,3,2,2,87,187,234,86427456
6,128,4,3,2,3,87,262,421,144050952
6,128,4,3,2,4,87,358,704,201658616
6,128,4,3,3,1,87,186,125,57610384
6,128,4,3,3,2,87,388,421,115207480
6,128,4,3,3,3,87,807,1029,230401624
6,128,4,3,3,4,87,1654,2292,431880464
6,256,1,1,1,1,1,0,15,57531184
6,256,1,1,1,2,1,0,15,86279616
6,256,1,1,1,3,1,0,15,115030688
6,256,1,1,1,4,1,0,15,143781760
6,256,1,1,2,1,1,0,15,57537784
6,256,1,1,2,2,1,0,15,86292816
6,256,1,1,2,3,1,0,15,115055768
6,256,1,1,2,4,1,0,15,143818720
6,256,1,1,3,1,1,0,15,57550984
6,256,1,1,3,2,1,0,15,86319216
6,256,1,1,3,3,1,0,15,115092728
6,256,1,1,3,4,1,0,15,143866240
6,256,1,2,1,1,1,0,0,57557584
6,256,1,2,1,2,1,0,0,86344296
6,256,1,2,1,3,1,0,0,115131008
6,256,1,2,1,4,1,0,0,143923000
6,256,1,2,2,1,1,0,0,57570784
6,256,1,2,2,2,1,0,0,86366736
6,256,1,2,2,3,1,0,0,115162688
6,256,1,2,2,4,1,0,0,143962600
6,256,1,2,3,1,1,0,0,57578704
6,256,1,2,3,2,1,0,0,86382576
6,256,1,2,3,3,1,0,0,115186448
6,256,1,2,3,4,1,0,0,143994280
6,256,1,3,1,1,1,0,0,57618304
6,256,1,3,1,2,1,0,0,86428776
6,256,1,3,1,3,1,0,0,115240568
6,256,1,3,1,4,1,0,0,144052360
6,256,1,3,2,1,1,0,0,57622264
6,256,1,3,2,2,1,0,0,86436696
6,256,1,3,2,3,1,0,0,115253768
6,256,1,3,2,4,1,0,0,144070840
6,256,1,3,3,1,1,0,0,57624904
6,256,1,3,3,2,1,0,0,86441976
6,256,1,3,3,3,1,0,0,115260368
6,256,1,3,3,4,1,0,0,144078760
6,256,2,1,1,1,62,0,16,57639408
6,256,2,1,1,2,62,0,16,86459112
6,256,2,1,1,3,62,0,16,115278816
6,256,2,1,1,4,62,0,16,144099848
6,256,2,1,2,1,62,33,31,57640736
6,256,2,1,2,2,62,15,46,86463088
6,256,2,1,2,3,62,5,62,115285440
6,256,2,1,2,4,62,2,62,144107792
6,256,2,1,3,1,62,46,62,57642056
6,256,2,1,3,2,62,33,109,86464408
6,256,2,1,3,3,62,23,140,115286760
6,256,2,1,3,4,62,17,172,144109112
6,256,2,2,1,1,124,123,94,57644704
6,256,2,2,1,2,124,122,187,86467056
6,256,2,2,1,3,124,121,281,115284128
6,256,2,2,1,4,124,120,390,144101200
6,256,2,2,2,1,124,185,172,57628864
6,256,2,2,2,2,124,274,437,115241800
6,256,2,2,2,3,124,404,843,201653264
6,256,2,2,2,4,124,595,1451,316868512
6,256,2,2,3,1,124,241,249,86382520
6,256,2,2,3,2,124,459,780,172722704
6,256,2,2,3,3,124,875,1794,345402984
6,256,2,2,3,4,124,1673,3728,661983408
6,256,2,3,1,1,124,123,78,57465184
6,256,2,3,1,2,124,122,172,86201744
6,256,2,3,1,3,124,121,266,114938304
6,256,2,3,1,4,124,120,376,143681456
6,256,2,3,2,1,124,185,156,57475744
6,256,2,3,2,2,124,274,421,114980440
6,256,2,3,2,3,124,404,842,201237440
6,256,2,3,2,4,124,595,1453,316273152
6,256,2,3,3,1,124,241,250,86250488
6,256,2,3,3,2,124,459,765,172507512
6,256,2,3,3,3,124,875,1763,345021456
6,256,2,3,3,4,124,1673,3684,661224352
6,256,3,1,1,1,56,0,16,57462552
6,256,3,1,1,2,56,0,16,86179312
6,256,3,1,1,3,56,0,16,114898712
6,256,3,1,1,4,56,0,16,143618112
6,256,3,1,2,1,56,21,32,57470472
6,256,3,1,2,2,56,7,48,86195152
6,256,3,1,2,3,56,3,63,114927744
6,256,3,1,2,4,56,1,63,143660336
6,256,3,1,3,1,56,27,46,57486312
6,256,3,1,3,2,56,12,62,86226832
6,256,3,1,3,3,56,5,78,114976584
6,256,3,1,3,4,56,1,93,143726336
6,256,3,2,1,1,127,75,110,57515344
6,256,3,2,1,2,127,45,173,86282256
6,256,3,2,1,3,127,30,219,115049168
6,256,3,2,1,4,127,22,250,143824000
6,256,3,2,2,1,127,146,187,57532504
6,256,3,2,2,2,127,171,421,115095272
6,256,3,2,2,3,127,198,717,172658080
6,256,3,2,2,4,127,234,1091,259006184
6,256,3,2,3,1,127,210,281,86323088
6,256,3,2,3,2,127,343,764,172676808
6,256,3,2,3,3,127,552,1611,316583624
6,256,3,2,3,4,127,886,3062,546760568
6,256,3,3,1,1,179,178,172,57525904
6,256,3,3,1,2,179,177,359,115033248
6,256,3,3,1,3,179,176,562,172553792
6,256,3,3,1,4,179,175,781,230074328
6,256,3,3,2,1,179,305,344,86300672
6,256,3,3,2,2,179,521,999,201357488
6,256,3,3,2,3,179,889,2156,402706896
6,256,3,3,2,4,179,1512,4200,747877320
6,256,3,3,3,1,179,428,530,114930216
6,256,3,3,3,2,179,1025,1887,344684880
6,256,3,3,3,3,179,2430,5273,861680184
6,256,3,3,3,4,179,5738,13572,2125446456
6,256,4,1,1,1,44,0,16,57004304
6,256,4,1,1,2,44,0,16,85513040
6,256,4,1,1,3,44,0,16,114021776
6,256,4,1,1,4,44,0,16,142543680
6,256,4,1,2,1,44,6,16,57024056
6,256,4,1,2,2,44,1,32,85561760
6,256,4,1,2,3,44,0,32,114099464
6,256,4,1,2,4,44,0,32,142656912
6,256,4,1,3,1,44,19,31,57059600
6,256,4,1,3,2,44,5,47,85635488
6,256,4,1,3,3,44,1,47,114211376
6,256,4,1,3,4,44,0,47,142808328
6,256,4,2,1,1,101,38,47,57212336
6,256,4,2,1,2,101,13,62,85827720
6,256,4,2,1,3,101,4,62,114460224
6,256,4,2,1,4,101,2,62,143092728
6,256,4,2,2,1,101,80,109,57245256
6,256,4,2,2,2,101,62,203,85893560
6,256,4,2,2,3,101,45,281,114557664
6,256,4,2,2,4,101,28,328,143221768
6,256,4,2,3,1,101,119,171,57272904
6,256,4,2,3,2,101,135,390,114624720
6,256,4,2,3,3,101,148,640,172002896
6,256,4,2,3,4,101,149,936,229381064
6,256,4,3,1,1,147,113,141,57391408
6,256,4,3,1,2,147,87,235,86093696
6,256,4,3,1,3,147,65,313,114795984
6,256,4,3,1,4,147,51,375,143506168
6,256,4,3,2,1,147,193,250,86116008
6,256,4,3,2,2,147,245,593,143549488
6,256,4,3,2,3,147,314,1061,229699616
6,256,4,3,2,4,147,398,1685,344550640
6,256,4,3,3,1,147,270,360,86121264
6,256,4,3,3,2,147,488,1062,200951208
6,256,4,3,3,3,147,883,2388,430654184
6,256,4,3,3,4,147,1577,4869,832300800
6,512,1,1,1,1,1,0,15,57349272
6,512,1,1,1,2,1,0,15,86009424
6,512,1,1,1,3,1,0,15,114670896
6,512,1,1,1,4,1,0,15,143332368
6,512,1,1,2,1,1,0,15,57357176
6,512,1,1,2,2,1,0,15,86025232
6,512,1,1,2,3,1,0,15,114701184
6,512,1,1,2,4,1,0,15,143377136
6,512,1,1,3,1,1,0,15,57371656
6,512,1,1,3,2,1,0,15,86054192
6,512,1,1,3,3,1,0,15,114744624
6,512,1,1,3,4,1,0,15,143435056
6,512,1,2,1,1,1,0,16,57396672
6,512,1,2,1,2,1,0,16,86101592
6,512,1,2,1,3,1,0,16,114806512
6,512,1,2,1,4,1,0,16,143518016
6,512,1,2,2,1,1,0,16,57409840
6,512,1,2,2,2,1,0,16,86126608
6,512,1,2,2,3,1,0,16,114843376
6,512,1,2,2,4,1,0,16,143565408
6,512,1,2,3,1,1,0,16,57420368
6,512,1,2,3,2,1,0,16,86147672
6,512,1,2,3,3,1,0,16,114874976
6,512,1,2,3,4,1,0,16,143606224
6,512,1,3,1,1,1,0,0,57466448
6,512,1,3,1,2,1,0,0,86201648
6,512,1,3,1,3,1,0,0,114940800
6,512,1,3,1,4,1,0,0,143679952
6,512,1,3,2,1,1,0,0,57473032
6,512,1,3,2,2,1,0,0,86214816
6,512,1,3,2,3,1,0,0,114959240
6,512,1,3,2,4,1,0,0,143703664
6,512,1,3,3,1,1,0,0,57476984
6,512,1,3,3,2,1,0,0,86222720
6,512,1,3,3,3,1,0,0,114969776
6,512,1,3,3,4,1,0,0,143716832
6,512,2,1,1,1,127,0,78,57499376
6,512,2,1,1,2,127,0,78,86249064
6,512,2,1,1,3,127,0,78,114998752
6,512,2,1,1,4,127,0,78,143748440
6,512,2,1,2,1,127,60,172,57499376
6,512,2,1,2,2,127,28,250,86249064
6,512,2,1,2,3,127,13,297,114998752
6,512,2,1,2,4,127,6,313,143749752
6,512,2,1,3,1,127,96,266,86251608
6,512,2,1,3,2,127,70,484,143750896
6,512,2,1,3,3,127,52,640,201250184
6,512,2,1,3,4,127,39,764,229997240
6,512,2,2,1,1,253,252,343,86241080
6,512,2,2,1,2,253,251,733,172482096
6,512,2,2,1,3,253,250,1139,258691488
6,512,2,2,1,4,253,249,1560,344900896
6,512,2,2,2,1,253,372,702,143598088
6,512,2,2,2,2,253,547,1809,344587344
6,512,2,2,2,3,253,805,3525,631635840
6,512,2,2,2,4,253,1183,6099,1062208488
6,512,2,2,3,1,253,499,1045,200695168
6,512,2,2,3,2,253,980,3276,544552936
6,512,2,2,3,3,253,1933,7800,1260989016
6,512,2,2,3,4,253,3829,16882,2687380056
6,512,2,3,1,1,253,252,359,85512968
6,512,2,3,1,2,253,251,749,171049552
6,512,2,3,1,3,253,250,1155,256586088
6,512,2,3,1,4,253,249,1592,342169960
6,512,2,3,2,1,253,372,702,142616160
6,512,2,3,2,2,253,547,1812,342459000
6,512,2,3,2,3,253,805,3513,627981072
6,512,2,3,2,4,253,1183,6087,1084981288
6,512,2,3,3,1,253,499,1045,199877080
6,512,2,3,3,2,253,980,3260,542433216
6,512,2,3,3,3,253,1933,7771,1256091688
